wallet,roi,tradingFrequency,activityLevel,volatility,sharpeRatio
EKTBCfsujC7tHgULTBiA2u94ybayVSyzfUQfdJEzUdjk,0.00%,18.78 trades/day,[object Object],3.4517,0.1451
2mgB8BYA4Gumdu2kSChCxbBQjTBKGue78nxSNE8fGMJX,-80.12%,38.10 trades/day,[object Object],13.8347,0.4023
6ZJAxL7BrFcqiWwSFMkoNrVjboDiije2GBDoCh29PhDt,-92.76%,38.10 trades/day,[object Object],101.3910,0.3146
3JEeiBCoBftm2CJWhqA3hUCrfaCdpM9s3EnqjGrbXd57,-90.78%,36.08 trades/day,[object Object],104.0142,0.3251
9tWwS4bNQFJK39kp8cojmDAzGLfeFi92yCC6ynYyeeWT,-41.99%,70.19 trades/day,[object Object],82.2724,0.3100
2U3yqyr2kdRy5jzkkfMxwBJDNUYJRS5aqMLxbZNmEUrD,-90.77%,34.09 trades/day,[object Object],102.9359,0.2585
3iFy1H91qUSH96xtYHd99wbD17WCrjjqnxjf4Q6WbYxn,-92.18%,32.09 trades/day,[object Object],109.9633,0.3481
EWAiVtLGzQJTeRzzEdouWoEU2cTQKeUA5xXFPrAXNh6N,-89.85%,100.58 trades/day,[object Object],76.2448,0.1873
AgNWxMTx36Z8JkfRwqyNJX23UPqBQr78TXfPCmgGmkvC,-92.75%,28.07 trades/day,[object Object],117.0133,0.3775
D87FoFba1DTVfrxPbiKZCMqSuau34sf7CUQoAvBzUpR3,-88.73%,32.75 trades/day,[object Object],45.3080,0.4159
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,0.00%,540000.00 trades/day,[object Object],2.0860,0.4102
HX7wszNDSH4Um81a7GapzmBj6WeCRcDhaeMgD3rAK3xs,-92.19%,34.09 trades/day,[object Object],107.3554,0.3886
BZGfkHhMEnW38mwaXUsjZj2iZNJa3n6ujQiduW2aYpah,-90.76%,46.12 trades/day,[object Object],93.6947,0.3611
A8qmb8uMYrAUSWT5p5v1eYNUxW3Xp1HBe3MWRjYNdvk7,0.02%,44.85 trades/day,[object Object],89.0169,0.3410
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,0.00%,664615.38 trades/day,[object Object],1.9709,0.4012
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,0.00%,720000.00 trades/day,[object Object],1.7711,0.3471
nBmya4dV8zEqWpj5ge5t7PVkt4gU2nCJdhPZQjWFqiV,-91.64%,77.20 trades/day,[object Object],32.7281,0.3131
4KdpgtpmRmrjaCUTH9oYSv5koexnrDrh3RSTNzDaJpB4,0.01%,50.00 trades/day,[object Object],33.1853,0.3552
4cdkXbxr3gJoyt8sNc3xmA2zTanT6pcxQx5NLEvMKjMN,3.45%,124.83 trades/day,[object Object],21.4079,0.3295
3DKfZz4iHgu42LGu3ttQxqz6u4m5z9ptuar8pBsRqkKC,0.00%,473.94 trades/day,[object Object],0.3692,0.0771
CLW4cu5epbWDS1mvyYqJWnnPoyRCsdFaNcDHmRG8FFRr,-29.40%,170.06 trades/day,[object Object],0.0276,0.0122
6PQsWU2rnUUJLAwcSUggQ9A2Sxk248e1bUeVPaHk4Vw9,2309.74%,24.25 trades/day,[object Object],118.7546,0.3735
AuifvZTrS2VgaV5ZBgk3QdjPPtCTZMzVU14acuiU9Eyv,47.12%,27.38 trades/day,[object Object],147.5509,0.3784
Eu6F89NVmV2np4YX6xLjHRYDvC2z4SXnwJPA1Yr5oyf1,-67.90%,7.68 trades/day,[object Object],63.9470,0.5306
TRxDrc58zVhiF4L7usEgAYAMkavWoVcgy97E6xAedes,-20.66%,179.20 trades/day,[object Object],885.9161,0.2829
4qJV2QPveuxkwEX87gB3914pqXX9udF1J7jRo6nkxwXh,-93.33%,12.44 trades/day,[object Object],44.3728,0.2711
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.00%,21176.47 trades/day,[object Object],0.0000,0.0000
BkYgam4V4Ttcm5mckV8evq8HgSdq7mpE29SQURjHeJ5,-70.64%,100.59 trades/day,[object Object],77.3127,0.1872
3hyjcw3NLZWmMrugbRd4iTyM6z5NEnx6KypZzdSYzumm,-36.86%,22.30 trades/day,[object Object],103.2546,0.4282
9AUdu29rex45k3oebjoQxr1yJwsXh9Ve4ckNdKZM6igu,0.05%,20.17 trades/day,[object Object],31.3742,0.3594
5tAz4dMeQtsDwYfCC9eUQnbFTNcfwwDkiaGyDuZWb2Vv,-4.73%,75.48 trades/day,[object Object],221.8427,0.2861
4ZTA4U4WziwodwfLKLBMqGt5b8nvqgYRd6rGC2PLS9nG,-100.00%,16.26 trades/day,[object Object],13.9351,0.1247
HG11ubymxWvVDFotJ12CyrAcqX7ZqjYMFR2N7cKWwCgv,-11.03%,195.19 trades/day,[object Object],51.8925,0.1265
5iqRB7kqdZ7E9j9T68ENFSfqaZTEqvgcwJ7ob9ruSntj,-21.79%,7.44 trades/day,[object Object],453.3864,0.2447
9xb45vxKxWt5uAZudXE74edLSSeqfrBWCoEWPgragk6d,31.03%,10.04 trades/day,[object Object],64.6168,0.2170
H88onh3yAyU32B8E1V5bzr3kRa6rdLheC937v8erqE23,-13.55%,15.36 trades/day,[object Object],4197.6280,0.2188
5eHo4o1TMAwDkNbtWzap9khsfKDXye1Kv6xweM2nDb5R,0.00%,20.40 trades/day,[object Object],412.7946,0.3307
555WEduxGzNV37rU4c8Hac2BBGEUvLoYJ1VuJtgr1C51,0.00%,22.58 trades/day,[object Object],4.0176,0.4492
EQyjxFzDKMTGh8mmkzJmPeXZ8ZnNyy16PdSczE7vSoTK,44.27%,11.01 trades/day,[object Object],60.3980,0.4104
DvK4e1528zT5xtDnGqPFMjHmp2qqbY6YhgGMDZhdjSSJ,-10.25%,197.87 trades/day,[object Object],51.6339,0.1259
HY2moHAHrtQUwTyrjLA44oU4M3Yaxosxm2dp7i4sgcSZ,-66.30%,7.39 trades/day,[object Object],342.9086,0.2296
9D5CjUnndYe8YLNNmjF3qEa1VKNQMXhNWLtFyX8m8PAn,30.28%,61.45 trades/day,[object Object],129.8093,0.2645
EM42KzpiBgVoG7XDVyCEHA9rYwyCPTXWTi1ZUqTTk158,268.32%,10.83 trades/day,[object Object],54.8802,0.3441
Cg1cCkuE2Pv1QtcQ2kW6saevzeqBw1ziGhqjDvSBEMDM,0.02%,43.09 trades/day,[object Object],51.5073,0.4617
DcZcsHziEmVzRLNj3mMqsWH3HEL2ujFBi8NGEDiEQu4t,812.64%,61.21 trades/day,[object Object],181.8496,0.2560
BNMJLN44hYLEmdnWXKtYxfDUeD7ZiSJS7qViZvFQmeXc,-45.49%,9.79 trades/day,[object Object],75.5722,0.4760
2sa9gTgx3pWaHD2irMHcbuR4bdzYHykSsyZH2GH76HGF,-89.70%,18.82 trades/day,[object Object],84.3768,0.4209
G6WD5RTd3CgQvP3AGVH3gYA6PxYBtmNz1e5JuzGt4pyF,-21.12%,17.95 trades/day,[object Object],231.9439,0.3785
DZWFErvtup7C7FtAfecbnJ9s4GEVevtceZaoSKPHxUd1,2.85%,24.56 trades/day,[object Object],1709.4881,0.6175
NSHUxeRphhk4gfkWtYcBaodK6MgU7W3r3sFEeWHex3A,1.43%,8.71 trades/day,[object Object],126.7413,0.2472
FQ4Qt1ZKtYr1vhW5TPXwDoq6iitH1HDW4CkRYxjEF7ZP,-5.69%,193.28 trades/day,[object Object],51.8926,0.1265
8GRVdjF2Xre1moA7UNnyh5ZK7DvrmVtBnQtXEGyJCKhk,-20.12%,20.51 trades/day,[object Object],49.7070,0.3214
6eQPTXVuSb5aAmwzYpXSf1ainB6uKTqD6y2MDrH1NNQw,0.00%,21.41 trades/day,[object Object],109.4881,0.3386
Chk5B5i2RuVfZTcefCSwv7xPqshuSqv6kTq2RGUQPnMg,3.95%,10.77 trades/day,[object Object],66.6361,0.4092
ENKyLYAGfukCoQ5EyyFhkvUL18vbinGJBPMi9eB9j8Z,0.73%,15.26 trades/day,[object Object],152.4301,0.3436
76azr37hNGQxzH1f5tzCtBm7JYdiLgFMEt7q7RuWewXx,-13.27%,7.93 trades/day,[object Object],24.0112,0.1823
8DGbkGgQewL9mx4aXzZCUChr7hBVXvPK9fYqSqc7Ajpn,19.75%,88.40 trades/day,[object Object],292.8542,0.3590
6SNafPFYpFtUszSfe4gnDKVKYZtGCA7eBvWSnCLhrop8,4.56%,15.61 trades/day,[object Object],70.5773,0.4774
AbBDe1Yzx5sEKBttvg3UvYzsFEabkNkB7tG6EecmzSHp,9.48%,137.35 trades/day,[object Object],2.9127,0.5303
B5QzGuMknM2jTwUPzTBL4SbV6Zta6VAGMpTADCkbiwAq,0.03%,10.21 trades/day,[object Object],178.9448,0.3515
8NnsJZvCnBF3dVgn9bJMfGqixttVKFABzyzgUgxgW8U5,-27.86%,23.01 trades/day,[object Object],113.2589,0.2997
8ym2FCxXbhYnupfGQcEBE4dTggdtAro3WPP2jPjnYNGA,-15.06%,12.08 trades/day,[object Object],90.9950,0.2339
DWyNxj2wu3kzExXqHFQQdLcxx8nAojEwiUS68VduB7Bm,-3.80%,7.11 trades/day,[object Object],205.3481,0.1691
APz5C2mtoBeicrbniVvRCTZHce2oH2hgxnG3upyWSyXa,-37.67%,11.80 trades/day,[object Object],524.0397,0.4477
72CRv8gSnwvxMsZJSsnNpdFaBWajQpy12xAvvfyPcinz,0.00%,85.28 trades/day,[object Object],867.9758,0.6174
HjTYCAJYuAyCi6WE8sYvCdhvTcDkHqpnC41HWnVdyJB2,-25.15%,15.01 trades/day,[object Object],839.4443,0.5786
vygLyKJ9EzEs1q8HzTN3Fj36MQTSeqRDF6q8Bfn4ie3,-5.72%,9.33 trades/day,[object Object],2083.9420,0.2396
9ZDpK3oFyBULsj1dJWa8X578kBtSF1vhrdhpvRRjLekV,-5.66%,7.68 trades/day,[object Object],245.6172,0.2412
CdJg88hUvkxjHB76aY8R6mFzzdVW2GPe6tywN79YnKPQ,0.29%,853.09 trades/day,[object Object],1181.8911,0.2355
EzPj5P5jUWAQvuR8xwChFCt9Mue4CXxsC8ig9oD3ajUA,-35.26%,34.75 trades/day,[object Object],247.6605,0.2611
BzSARaH4aPetR9jN7tXqY8uBSytd9pf6dxMemz9MTtfa,-14.28%,15.89 trades/day,[object Object],71.3799,0.3809
2SWoH9Hbg5KT7xsRh6CZETKzNUELGu4dHHaw2EPYzX2e,-96.54%,7.90 trades/day,[object Object],2585.0797,0.3587
Am8d1EBBvbLh2zsUojpwWaWm6S9zDFzrSU6mJJDHRauh,10.11%,17.52 trades/day,[object Object],258.2379,0.1773
9P5u6EWpkzxvGib6qS7aHpoCTJdhuUPcXRgHtxbkem8b,0.00%,15.86 trades/day,[object Object],1688.6874,0.2391
GdDHVf2apQM8ykp2HbX9gs6f2TaPpfRDMuNxoX5BSFxJ,2.70%,8.83 trades/day,[object Object],258.1880,0.2818
F4nahMBvTkD1S23a6XRopN7nU8bcXDreMEpDq4GXaKGa,-2.38%,41.68 trades/day,[object Object],61.1785,0.4083
4FPtoaU6WmQk5jVygv14U5D7abh7cVTuQVAco7m5Djko,0.00%,372.01 trades/day,[object Object],8.2051,0.5265
3WnDjk3Wu35p81S8Y2YpqGkdz8txE5Qw5fuSq3kuBEpw,-19.06%,20.40 trades/day,[object Object],48.8358,0.1989
ALuvizj9GiJjonZ7yTtUd5oSB8FGDREtM5xDAVc4T6A3,-36.58%,25.90 trades/day,[object Object],64.5722,0.3038
4rUAq63NeW33a4Emchi2AD7LM1jHZ7UqgDvriPwcMLjb,84.66%,8.81 trades/day,[object Object],443.5360,0.2442
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,-42.10%,134400.00 trades/day,[object Object],21.7794,0.2172
9fvdmQYSUy61rekEjqw8KHfHt8e2xVWB8F8N9mkisRhF,-3.54%,190.65 trades/day,[object Object],51.6340,0.1259
5H31YaFU8xfjhu6T49vc4rySxWJ4hzhFoaZx2fNZbn4E,-36.01%,7.35 trades/day,[object Object],474.1252,0.2492
Aqw3ke5j7K9BNAAsKKUGDZxjgfsqqFH5q1voRq6Fbg3t,-23.00%,23.77 trades/day,[object Object],431.5729,0.5954
79J5dwuj3Hs9JrnDUKQWFYzo7XUiUnsNT3y1Ci93h99a,-3.69%,76.77 trades/day,[object Object],84.7697,0.2533
ALyjKXHPwU76iUcRZg5GUdWRYMEx4QtDaHLiND6oNbhv,-0.63%,6.74 trades/day,[object Object],542.9293,0.3265
4HqTyJLNvrhqtRJ8dRtELxRiRhjVENH7biGUTb8axwGK,-43.18%,9.31 trades/day,[object Object],378.7992,0.1720
FKj3H5Uq3XVFkNHiyhujVGzndRPaTnZyLtm5tzc8Zek5,19.07%,26.74 trades/day,[object Object],32.9753,0.2361
GyHVhyDpfiw3x82SZn5ZgwvMWphBFGdiDt36SREfYyDS,-1.23%,128.68 trades/day,[object Object],1415.7344,0.7123
F74ajgdSHuyd3urTygPbP6ptx6otiqMpA8hvnBnSXmUw,108.23%,12.24 trades/day,[object Object],184.9421,0.4237
9EqxeJY9CC2a5o81ZRKsoNqwN9vukZ5QXL3BsrRWNpcS,0.00%,80.58 trades/day,[object Object],5.8544,0.2975
AdNCpcvnopwhW1eFsAchpRW2Aq9Vn1tHfMTZ8WMayUzr,3082.73%,93.64 trades/day,[object Object],66.1554,0.4100
3scouYT5EpvrZcdvPXKn65Q9nSEvfAdcEGN943VmctCV,-13.56%,194.73 trades/day,[object Object],51.8926,0.1265
BHNrJqb316oj2SsnLTneRQPVMHt5uj21qSZmWupsu8YG,-99.74%,8.97 trades/day,[object Object],78.9794,0.5007
2cBwMhvAuN7CkRSSGqAJgfwdd4vUxuMYVvq7RYHXd4jC,-1.66%,7.12 trades/day,[object Object],115.8826,0.2600
HNJtLZH5ZZW4vQSKnoFgESCKTsLiJHxdq2SZeQVamdB1,0.00%,57.69 trades/day,[object Object],0.3318,0.0764
DZEQSDQynW3YR2JHuz1BN45WK49i7zswfwcScqUopi4P,-9.27%,7.67 trades/day,[object Object],137.7971,0.2752
DxHvZVuppR7hY3Ar324pDKik52JqEVHrHsn8XPok7FMn,-39.99%,45.66 trades/day,[object Object],226.8105,0.3350
9uXckQQX5SXPZDLd9PABHBxZtxjGcJhfTVwpuZpU64xA,2206.49%,43.11 trades/day,[object Object],131.9616,0.4534
D44yJMVxaQVZ4whwHig1sXkm47eswaLojn8JsmSx2hbJ,10.54%,13.59 trades/day,[object Object],142.3507,0.3464
28ipXVfkdmu1PDowCHbcSfzkpH9edZmSiVoDhY5xGVfR,782404.76%,359.19 trades/day,[object Object],2654.5392,0.1436
FgBkFtFuR8ewUdXwPDm24tVuz88dWBeiaU9YUqNDFToB,-34.04%,7.90 trades/day,[object Object],71.0975,0.3666
CVawy97mwiRg3Y7ZseVAVFzsYgjB8oHmo2EZoNrH4yuj,-30.35%,47.15 trades/day,[object Object],8.6919,0.3205
D4FTjsFmPTVewiBnmDk6yBy1b6Wi1pXnTQfeRGh9HR1j,98.89%,512.09 trades/day,[object Object],836.9862,0.5712
A52AMpYcuSmKhD3CxiUq1fLDFBZ6EecpTkXJopv2kdj,-23.63%,45.59 trades/day,[object Object],795.5625,0.5607
8gzkWPhiJHM3gkcoR4nu8V9JBjWfogcz1oV6vSN9LQUA,-29.61%,11.67 trades/day,[object Object],121.2006,0.3986
6duuJfQ9ktiM7LQoS76Fr9rEJkzimDab2tT94yDeeMLW,-0.09%,11.27 trades/day,[object Object],50.7758,0.1783
FizHWAomRHPZcp2PVnptFVhqX18H1tA21yTm6WCBuUTG,-6.61%,37.07 trades/day,[object Object],493.7783,0.3276
5EzUr1Z8nahDXXK7oki6pPeJ3aWoM8cxHJShFumJtsT9,-62.23%,96.98 trades/day,[object Object],908.9077,0.3276
GiXvY2dykGNovfL3PtfqUKetsZt5ncxNLx2PcuMDUHQJ,52.25%,240.75 trades/day,[object Object],1262.1712,0.1745
45yBcpnzFTqLYQJtjxsa1DdZkgrTYponCg6yLQ6LQPu6,2498.08%,35.24 trades/day,[object Object],527.1073,0.3372
DVKWFxHxYGu2UrVrvc1XeWYJaSyQ6TGTzCh24b9ug6tf,98.16%,27.86 trades/day,[object Object],28586.2471,0.3429
9U1CpwqYfctGKAXsFVYL9kTYy7tNR1cEmBUmCfZYJCg2,-17.48%,75.98 trades/day,[object Object],62.1768,0.3901
9vrJUZKKWWm85MX7tumsiXmvbovrciL2ZUbE3L5Y3j83,2.40%,16.47 trades/day,[object Object],509.4306,0.4681
8KKii2e5YMQuDT32uuYzKUDjNaLrWbMjzu72cfcw6fac,0.00%,2388.72 trades/day,[object Object],15.4624,0.3466
5DovSAsQvSmHQYRKfRXosuskLovmouUeizCTm1zfF9eg,-12.55%,74.01 trades/day,[object Object],63.5238,0.4029
9FEHWFjgbYnFCRRHkesJNq6znHjc5Aaq7TiKi1rCVSnH,0.09%,9.25 trades/day,[object Object],61.3321,0.4280
3Vsx9RN9jvnKwdMkHxn6Z2cehtffgghk4Kd4MStHT1P6,-2.06%,375.10 trades/day,[object Object],2973.9575,0.3886
Bm92dMTtVTvLiiYACLKpZaFmjtSZtY6uyffhassvrkie,-45.03%,65.32 trades/day,[object Object],126.9067,0.3887
9gbimyi3FqXCiMRri6hceJySQstDjEKmTPA23H7q6XQv,845.29%,61.86 trades/day,[object Object],68.6980,0.4138
8f36FBTmegdH2vWvzEt9cq9S5K6aoJNuNVPkYGbBEEeR,-19.16%,20.02 trades/day,[object Object],751.7838,0.4491
F8nt7vqkFrYbjPdRkKwuZGXoWZWX6Yg3vKdEX8TfvVY7,105.47%,47.91 trades/day,[object Object],5163.0737,0.3318
AWuDAN5FmiKEciotW1HYryQ9jSEv815p9W6zpTmtdjHU,1.40%,13.78 trades/day,[object Object],588.9125,0.3369
6WygvgGseKH2CtArjBU3osNTiczjbC3f8TrApfHanLHu,-1.44%,25.04 trades/day,[object Object],118.3596,0.2897
HKdmbAA4Xx6sGr5hWwgFq3tRfwsAcbT4EC2Ew3sZGUv1,-71.19%,26.99 trades/day,[object Object],9919.5546,0.2659
EnZsN91puSiBuWi2HNfTFELJGumyFWAUemsNmDVjnJLc,-18.08%,85.20 trades/day,[object Object],171.5273,0.2984
HUwSQWtqTCk3nq1chjATCZdtZCvUnBDYgdWRUuorpCBB,-0.49%,2.74 trades/day,[object Object],207.1639,0.3414
3Jj2cgq5QckrrrRxDTr2CTxtc55YWi5qFtyoSmXeqqLi,-45.31%,307.22 trades/day,[object Object],157.5167,0.1269
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,6.90%,247.90 trades/day,[object Object],1552.3915,0.1991
A2B76kth3LZB7GK6dSzRcZBYNWsn2K6fCWyKVXBFqKx4,7.75%,63.52 trades/day,[object Object],1304.0381,0.3892
GmAFvSEuAYBNtBcunE8qSa6Q5zwnVJiahUUyoj2ACeDn,-9.90%,32.09 trades/day,[object Object],31.2917,0.3618
Cg6sYaeQ82remDXXnPSktRm3K61C68innhoTHgpvmtEN,28.94%,38.42 trades/day,[object Object],61.2229,0.2961
R5erWSfjVKeuUGnRyEeLsWD7hqxVVTLHtv59yk2u71k,-92.45%,27.98 trades/day,[object Object],320.7862,0.2115
CqTJpS7hnLsEhaMqtpPE1CKpPGadyjv1AxPAUmUXiLKn,10.52%,17.99 trades/day,[object Object],119.5876,0.3975
ATFmqm2iJekCz1Pey8vq7xPvsdw4TmvqtptGrDZaxBkU,-5.23%,336.10 trades/day,[object Object],24.3492,0.2379
XqGpyNZE1Zhk1TWNGQaL9jaqWBhRSk9hWU6d4dbrk5L,19.00%,14.38 trades/day,[object Object],383.5817,0.2101
G3xbDY9tmV16pUsb8b9bgTH7PsEuXDrrjsQK4esn5mR3,-9.90%,1.54 trades/day,[object Object],145.9919,0.2455
7RSuMr3MHCRipvFT7mmVbc5gjMs5h6Ga2Am6HGAVEW9A,-13.32%,164.07 trades/day,[object Object],3341.7674,0.4715
99tJg3MBd3z5rz9PECY6Bn5hPCGK18vegkGPwGPxj2sz,-26.90%,11.57 trades/day,[object Object],4540.9023,0.6417
4trFYgbPrxUWi8nG1zq8XsZVidLQ6Wgig74ESfMQiZaf,-1.97%,106.13 trades/day,[object Object],2835.0278,0.7299
3T8MPFqjo8aGW7KoUeBBWSf5GAtG85imDLYcjM3cBRTj,-28.63%,7.31 trades/day,[object Object],213.6785,0.2356
3qY7dFo8T2HBXwTzTUTfujhvB9vAscyWpAa7iMLE5NzN,0.00%,170.96 trades/day,[object Object],7425.5473,0.2688
FnWM96SEJMUByem6VF8dxi3VcuLeByNTqgfCVD7etbA4,194.95%,58.06 trades/day,[object Object],539.3923,0.4259
9R7LQe7R6UsH3ukr671uW9uqkMNfeCvjFdd958AUciDB,9.96%,75.29 trades/day,[object Object],55.6667,0.4365
6HxsW3LS7xNKiL41QGaAdz8d8uuG21fEyUgfgU7v5se4,101.88%,20.85 trades/day,[object Object],1216.6846,0.4437
7fU71W3VxX1Fbhjchhgy57o9VM2qGwxV3a3quDEy2mX3,-5.16%,8.65 trades/day,[object Object],266.4563,0.2239
FzZPwroX3vWHJD4o3aJLi7HD9DxsSwcXo9UX1DhWcncG,-92.77%,13.32 trades/day,[object Object],80.5348,0.2327
Hte7sv7RtwtKviMw8LkD5PiHmxTrV5b1ayy5v9jyAtDV,-27.04%,10.28 trades/day,[object Object],148.3548,0.2089
9YPp2iEvHyqoPaX123R37zP5KaZW5ney27buNtuPHHUz,1.12%,12.44 trades/day,[object Object],5560.4236,0.5500
479wa9ro16Kfvc4oaEEpwkuwww8LsSVZjkmir8oWpjZW,-0.00%,30.89 trades/day,[object Object],4.9570,0.4750
HQFLucb6QStPDcR9Z9QwHgmmrETva5DMARKDVUCEufPp,-0.02%,51.45 trades/day,[object Object],61.3069,0.3772
ArisggznLZKzaSbhXbuquDYQeKyodaX6wccfeXyyt6Qy,-0.54%,110.46 trades/day,[object Object],9915.9204,0.2711
B2JiWZJ1FPJ2149E86P6Z58XJZh5gVJ7BCy2zuqxJfUZ,-4.63%,15.74 trades/day,[object Object],629.5946,0.5587
554dgdZ5waZvyKzJbVSzWMUW4W453HeC71yUWi5WNmZX,-23.56%,8.62 trades/day,[object Object],5175.5811,0.5249
GkZApHrUmXWijnZQCYbPZQPjxxN8hv6ywnsP9JP4vqKF,7526.10%,23.68 trades/day,[object Object],264.1132,0.3057
j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,0.01%,12477.38 trades/day,[object Object],0.8325,0.2693
7azv99nzG6KYzkAP3uTN7trfUFtEqzXw1Pxy8MsR8R6P,-6.66%,432.85 trades/day,[object Object],429.5619,0.3291
JA6hEodeeEDZ1xWtwwHxqiVgReQ7uB6Kv7CKLtMz5cPY,77.00%,51.04 trades/day,[object Object],105.3485,0.3812
2h7s3FpSvc6v2oHke6Uqg191B5fPCeFTmMGnh5oPWhX7,-88.06%,72.82 trades/day,[object Object],539.7714,0.2201
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.00%,26965.61 trades/day,[object Object],0.0361,0.0175
AGEi5jLqGej8HxT2TxWHAYNL9a28CUcVsmDCd8Vhpyud,-17.00%,55.12 trades/day,[object Object],227.0176,0.3045
253jWJxmvGXiQXuKLSFA7TggwJbkVm2QLpooqn5CGGMc,27.25%,13.40 trades/day,[object Object],76.6992,0.4451
6Rt1VZ6frjnUpoggAAsyEJamGQcfsVPZeMSGWeJnVEXB,-77.48%,19.69 trades/day,[object Object],464.5098,0.2655
DgAhccuXs7mjbvY3EXX6XLkBB5WStESQyLGQ9vLL1Z5x,20.59%,52.35 trades/day,[object Object],24.0736,0.1927
5QVqukDzeh4X2BgfX1qWVgkWide8yT2bJ2HMpRF6dBP3,-12.25%,180.19 trades/day,[object Object],309.3685,0.2426
4fxpWbsubzCYqHvQFtAGETa4zqm1PZeqq8TVUCUnhmeJ,15.42%,266.30 trades/day,[object Object],267.9480,0.6195
4BRDjGqrrB9yQD6EL6yvzKrHkjLHACNG7auC44JR4v8V,-100.00%,16.83 trades/day,[object Object],54.5695,0.1432
CARAkeGY8vsy5UPMeBG2eXwECo6vqKxsC7Tc8DcaoY24,4498.12%,10.36 trades/day,[object Object],783.8507,0.2447
7jMaC3Fasq66KuYxmM9j8SoQt658otnGwrhUzuEp7rw4,-0.97%,92.67 trades/day,[object Object],1664.4974,0.5556
2sHY23WncKvVzcUznruzC4U2FvjkZ9PNVKWq5aMiX62j,-39.29%,1.63 trades/day,[object Object],1459.5419,0.1648
GMpb9Vvs6jPWJyGSEHK8iWNua1LoF19bPMwahxUzkrw1,0.02%,111.62 trades/day,[object Object],218.9424,0.2163
NKBY9Lzb4zK73emeCWcN3UB6Lpj2pzsjfgN4vJdN9bz,-18.60%,81.03 trades/day,[object Object],3554.5850,0.3466
8ZU3wLGDAzaLQiJWo1b3WkHiYovDju4kC53hJWpYJTfv,630.11%,7.09 trades/day,[object Object],1027.8310,0.1932
HwRnKq7RPtKHvX9wyHsc1zvfHtGjPQa5tyZtGtbvfXE,61.32%,614.48 trades/day,[object Object],2549.0418,0.3420
Aqy7WZMGSek1Ta74kSGA8GGEKLY7KH2TjMw8Dh6Ekh7u,0.00%,95.83 trades/day,[object Object],6.7912,0.3837
9wn6tvEjAxJMVtvLDa7jw2qS5G8ZYcgAFmy53CAea1DE,-10.48%,28.32 trades/day,[object Object],83.5918,0.3676
EczQZ1h5XZNmgB6EjJkSH4AkADY6ysBczMTTAeVD1pC,-4.99%,56.36 trades/day,[object Object],990.8823,0.2430
DuWzsnW1Murdqm1aWRPWpCdSqVNqbqPYmrQPZcXizRC7,0.00%,19.88 trades/day,[object Object],3628.3912,0.2383
78mgMi3caj9CY5EdAW9FHhUoLcWB5suyfDF8dsQ2CNHR,97.15%,46.17 trades/day,[object Object],40.2997,0.3090
13x59c5yoxvWCZLHsa2WK8eBMoxLr8tyG1ZEat6eHjgA,-0.52%,71.43 trades/day,[object Object],79.3392,0.2145
CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,0.00%,19974.19 trades/day,[object Object],0.0385,0.0187
F4z44msRU9YmCrrGru274UJWKTwyJv2GrqbNfZR7aXYq,2.66%,27.66 trades/day,[object Object],753.5109,0.5015
BkWpyDT1BGN3AxVsnmpg2TF1LCTeXhHWNhwht2pwjkki,-22.56%,10.94 trades/day,[object Object],75.4627,0.2148
GcA5Cvp5azVm2UwoBkRTXvNWoRdL6UHQMum4ZrtpjUq7,4.48%,257.18 trades/day,[object Object],47.2175,0.3157
BeTvN1ucBnCj4Ef688i51KHn2oq35CWDvD2J5aLFp17t,20.69%,719.62 trades/day,[object Object],519.5218,0.2128
4nK7sMmaFbrFeUWvGtcRhAy2PLyyebQA9UXhmwQfVsEN,-29.27%,131.20 trades/day,[object Object],47.8374,0.4192
6pEXwZd1HDsiRo4e18Nre2pkJdqDNPmCbR2PyWFsGrhb,0.16%,40.59 trades/day,[object Object],1798.2288,0.3183
DFEFtRLAWHwQesNtHVTcknDqG9531g817dMmtAtKf1A7,-27.68%,31.80 trades/day,[object Object],656.7351,0.5065
GaNg65Jvi7y1fU34Pw3Lq4bwCszkYiXd38UkJKe4sM7n,-20.45%,11.53 trades/day,[object Object],19.9449,0.6233
C7Ava1ymC9gdLYoAtvV6GJLBNGHpCRM3HEcvsnGVB8Ex,-4.57%,98.07 trades/day,[object Object],10414.0300,0.2248
5kG88UjtefQpczh2UJetxomZGJqB2yCp1FcB3hu9hPaE,3.05%,102.77 trades/day,[object Object],105.7110,0.2116
8kwzEgSrfuDYBSDomQZr6XmpiMSRunbQW9Y7BTJZbLBA,42.13%,73.71 trades/day,[object Object],236.5273,0.4405
